"","var","timeseries length","method","Value","Trend strength","AR strength"
"4559","p","30","gls_boot",0.342,"weak trend","medium AR"
"4560","p","30","gls_boot",0.342,"weak trend","medium AR"
"4561","p","30","gls_boot",0.184,"weak trend","medium AR"
"4562","p","30","gls_boot",0.208,"weak trend","medium AR"
"4563","p","30","gls_boot",0.314,"weak trend","medium AR"
"4564","p","30","gls_boot",0.676,"weak trend","medium AR"
"4565","p","30","gls_boot",0.126,"weak trend","medium AR"
"4566","p","30","gls_boot",0.57,"weak trend","medium AR"
"4567","p","30","gls_boot",0.496,"weak trend","medium AR"
"4568","p","30","gls_boot",0.762,"weak trend","medium AR"
"4569","p","30","gls_boot",0.338,"weak trend","medium AR"
"4570","p","30","gls_boot",0.702,"weak trend","medium AR"
"4571","p","30","gls_boot",0.812,"weak trend","medium AR"
"4572","p","30","gls_boot",0.098,"weak trend","medium AR"
"4573","p","30","gls_boot",0.01,"weak trend","medium AR"
"4574","p","30","gls_boot",0.678,"weak trend","medium AR"
"4575","p","30","gls_boot",0.838,"weak trend","medium AR"
"4576","p","30","gls_boot",0.232,"weak trend","medium AR"
"4577","p","30","gls_boot",0.68,"weak trend","medium AR"
"4578","p","30","gls_boot",0.158,"weak trend","medium AR"
"4579","p","30","gls_boot",0.742,"weak trend","medium AR"
"4580","p","30","gls_boot",0.874,"weak trend","medium AR"
"4581","p","30","gls_boot",0.104,"weak trend","medium AR"
"4582","p","30","gls_boot",0.622,"weak trend","medium AR"
"4583","p","30","gls_boot",0.484,"weak trend","medium AR"
"4584","p","30","gls_boot",0.914,"weak trend","medium AR"
"4585","p","30","gls_boot",0.49,"weak trend","medium AR"
"4586","p","30","gls_boot",0.824,"weak trend","medium AR"
"4587","p","30","gls_boot",0.63,"weak trend","medium AR"
"4588","p","30","gls_boot",0.412,"weak trend","medium AR"
"4589","p","30","gls_boot",0.08,"weak trend","medium AR"
"4590","p","30","gls_boot",0.554,"weak trend","medium AR"
"4591","p","30","gls_boot",0.984,"weak trend","medium AR"
"4592","p","30","gls_boot",0.062,"weak trend","medium AR"
"4593","p","30","gls_boot",0.292,"weak trend","medium AR"
"4594","p","30","gls_boot",0.344,"weak trend","medium AR"
"4595","p","30","gls_boot",0.972,"weak trend","medium AR"
"4596","p","30","gls_boot",0.322,"weak trend","medium AR"
"4597","p","30","gls_boot",0.55,"weak trend","medium AR"
"4598","p","30","gls_boot",0.916,"weak trend","medium AR"
"4599","p","30","gls_boot",0.846,"weak trend","medium AR"
"4600","p","30","gls_boot",0.488,"weak trend","medium AR"
"4601","p","20","gls_boot",0.026,"weak trend","medium AR"
"4602","p","20","gls_boot",0.78,"weak trend","medium AR"
"4603","p","20","gls_boot",0.842,"weak trend","medium AR"
"4604","p","20","gls_boot",0.006,"weak trend","medium AR"
"4605","p","20","gls_boot",0.62,"weak trend","medium AR"
"4606","p","20","gls_boot",0.758,"weak trend","medium AR"
"4607","p","20","gls_boot",0.684,"weak trend","medium AR"
"4608","p","20","gls_boot",0.31,"weak trend","medium AR"
"4609","p","20","gls_boot",0.574,"weak trend","medium AR"
"4610","p","20","gls_boot",0.496,"weak trend","medium AR"
"4611","p","20","gls_boot",0.074,"weak trend","medium AR"
"4612","p","20","gls_boot",0.36,"weak trend","medium AR"
"4613","p","20","gls_boot",0.042,"weak trend","medium AR"
"4614","p","20","gls_boot",0.888,"weak trend","medium AR"
"4615","p","20","gls_boot",0.462,"weak trend","medium AR"
"4616","p","20","gls_boot",0.536,"weak trend","medium AR"
"4617","p","20","gls_boot",0.31,"weak trend","medium AR"
"4618","p","20","gls_boot",0.88,"weak trend","medium AR"
"4619","p","20","gls_boot",0.868,"weak trend","medium AR"
"4620","p","20","gls_boot",0.756,"weak trend","medium AR"
"4621","p","20","gls_boot",0.13,"weak trend","medium AR"
"4622","p","20","gls_boot",0.968,"weak trend","medium AR"
"4623","p","20","gls_boot",0.674,"weak trend","medium AR"
"4624","p","20","gls_boot",0.49,"weak trend","medium AR"
"4625","p","20","gls_boot",0.886,"weak trend","medium AR"
"4626","p","20","gls_boot",0.518,"weak trend","medium AR"
"4627","p","20","gls_boot",0.01,"weak trend","medium AR"
"4628","p","20","gls_boot",0.868,"weak trend","medium AR"
"4629","p","20","gls_boot",0.156,"weak trend","medium AR"
"4630","p","20","gls_boot",0.018,"weak trend","medium AR"
"4631","p","20","gls_boot",0.602,"weak trend","medium AR"
"4632","p","20","gls_boot",0.158,"weak trend","medium AR"
"4633","p","20","gls_boot",0.742,"weak trend","medium AR"
"4634","p","20","gls_boot",0.158,"weak trend","medium AR"
"4635","p","20","gls_boot",0.792,"weak trend","medium AR"
"4636","p","20","gls_boot",0.82,"weak trend","medium AR"
"4637","p","20","gls_boot",0.688,"weak trend","medium AR"
"4638","p","20","gls_boot",0.566,"weak trend","medium AR"
"4639","p","20","gls_boot",0.024,"weak trend","medium AR"
"4640","p","20","gls_boot",0.964,"weak trend","medium AR"
"4641","p","20","gls_boot",0.328,"weak trend","medium AR"
"4642","p","20","gls_boot",0.822,"weak trend","medium AR"
"4643","p","20","gls_boot",0.548,"weak trend","medium AR"
"4644","p","20","gls_boot",0.2,"weak trend","medium AR"
"4645","p","20","gls_boot",0.322,"weak trend","medium AR"
"4646","p","20","gls_boot",0.402,"weak trend","medium AR"
"4647","p","20","gls_boot",0.42,"weak trend","medium AR"
"4648","p","20","gls_boot",0.306,"weak trend","medium AR"
"4649","p","20","gls_boot",0.27,"weak trend","medium AR"
"4650","p","20","gls_boot",0.026,"weak trend","medium AR"
"4651","p","20","gls_boot",0.756,"weak trend","medium AR"
"4652","p","20","gls_boot",0.39,"weak trend","medium AR"
"4653","p","20","gls_boot",0.182,"weak trend","medium AR"
"4654","p","20","gls_boot",0.244,"weak trend","medium AR"
"4655","p","20","gls_boot",0.828,"weak trend","medium AR"
"4656","p","20","gls_boot",0.374,"weak trend","medium AR"
"4657","p","20","gls_boot",0.296,"weak trend","medium AR"
"4658","p","20","gls_boot",0.734,"weak trend","medium AR"
"4659","p","20","gls_boot",0.522,"weak trend","medium AR"
"4660","p","20","gls_boot",0.956,"weak trend","medium AR"
"4661","p","20","gls_boot",0.986,"weak trend","medium AR"
"4662","p","20","gls_boot",0.054,"weak trend","medium AR"
"4663","p","20","gls_boot",0.064,"weak trend","medium AR"
"4664","p","20","gls_boot",0.96,"weak trend","medium AR"
"4665","p","20","gls_boot",0.15,"weak trend","medium AR"
"4666","p","20","gls_boot",0.34,"weak trend","medium AR"
"4667","p","20","gls_boot",0.11,"weak trend","medium AR"
"4668","p","20","gls_boot",0.56,"weak trend","medium AR"
"4669","p","20","gls_boot",0.714,"weak trend","medium AR"
"4670","p","20","gls_boot",0.708,"weak trend","medium AR"
"4671","p","20","gls_boot",0.28,"weak trend","medium AR"
"4672","p","20","gls_boot",0.06,"weak trend","medium AR"
"4673","p","20","gls_boot",0.172,"weak trend","medium AR"
"4674","p","20","gls_boot",0.084,"weak trend","medium AR"
"4675","p","20","gls_boot",0.212,"weak trend","medium AR"
"4676","p","20","gls_boot",0.07,"weak trend","medium AR"
"4677","p","20","gls_boot",0.12,"weak trend","medium AR"
"4678","p","20","gls_boot",0.338,"weak trend","medium AR"
"4679","p","20","gls_boot",0.458,"weak trend","medium AR"
"4680","p","20","gls_boot",0.23,"weak trend","medium AR"
"4681","p","20","gls_boot",0.052,"weak trend","medium AR"
"4682","p","20","gls_boot",0.126,"weak trend","medium AR"
"4683","p","20","gls_boot",0.634,"weak trend","medium AR"
"4684","p","20","gls_boot",0.694,"weak trend","medium AR"
"4685","p","20","gls_boot",0.97,"weak trend","medium AR"
"4686","p","20","gls_boot",0.09,"weak trend","medium AR"
"4687","p","20","gls_boot",0.336,"weak trend","medium AR"
"4688","p","20","gls_boot",0.07,"weak trend","medium AR"
"4689","p","20","gls_boot",0.184,"weak trend","medium AR"
"4690","p","20","gls_boot",0.94,"weak trend","medium AR"
"4691","p","20","gls_boot",0.084,"weak trend","medium AR"
"4692","p","20","gls_boot",0.014,"weak trend","medium AR"
"4693","p","20","gls_boot",0.392,"weak trend","medium AR"
"4694","p","20","gls_boot",0.876,"weak trend","medium AR"
"4695","p","20","gls_boot",0.352,"weak trend","medium AR"
"4696","p","20","gls_boot",0.404,"weak trend","medium AR"
"4697","p","20","gls_boot",0.792,"weak trend","medium AR"
"4698","p","20","gls_boot",0.538,"weak trend","medium AR"
"4699","p","20","gls_boot",0.106,"weak trend","medium AR"
"4700","p","20","gls_boot",0.546,"weak trend","medium AR"
"4701","p","10","gls_boot",0.222,"weak trend","medium AR"
"4702","p","10","gls_boot",0.088,"weak trend","medium AR"
"4703","p","10","gls_boot",0.886,"weak trend","medium AR"
"4704","p","10","gls_boot",0.378,"weak trend","medium AR"
"4705","p","10","gls_boot",0.246,"weak trend","medium AR"
"4706","p","10","gls_boot",0.888,"weak trend","medium AR"
"4707","p","10","gls_boot",0.498,"weak trend","medium AR"
"4708","p","10","gls_boot",0.138,"weak trend","medium AR"
"4709","p","10","gls_boot",0.498,"weak trend","medium AR"
"4710","p","10","gls_boot",0.556,"weak trend","medium AR"
"4711","p","10","gls_boot",0.772,"weak trend","medium AR"
"4712","p","10","gls_boot",0.496,"weak trend","medium AR"
"4713","p","10","gls_boot",0.588,"weak trend","medium AR"
"4714","p","10","gls_boot",0.534,"weak trend","medium AR"
"4715","p","10","gls_boot",0.55,"weak trend","medium AR"
"4716","p","10","gls_boot",0.326,"weak trend","medium AR"
"4717","p","10","gls_boot",0.002,"weak trend","medium AR"
"4718","p","10","gls_boot",0.836,"weak trend","medium AR"
"4719","p","10","gls_boot",0.902,"weak trend","medium AR"
"4720","p","10","gls_boot",0.47,"weak trend","medium AR"
"4721","p","10","gls_boot",0.114,"weak trend","medium AR"
"4722","p","10","gls_boot",0.906,"weak trend","medium AR"
"4723","p","10","gls_boot",0.05,"weak trend","medium AR"
"4724","p","10","gls_boot",0.702,"weak trend","medium AR"
"4725","p","10","gls_boot",0.46,"weak trend","medium AR"
"4726","p","10","gls_boot",0.306,"weak trend","medium AR"
"4727","p","10","gls_boot",0.622,"weak trend","medium AR"
"4728","p","10","gls_boot",0.508,"weak trend","medium AR"
"4729","p","10","gls_boot",0.202,"weak trend","medium AR"
"4730","p","10","gls_boot",0.284,"weak trend","medium AR"
"4731","p","10","gls_boot",0.4,"weak trend","medium AR"
"4732","p","10","gls_boot",0.636,"weak trend","medium AR"
"4733","p","10","gls_boot",0.986,"weak trend","medium AR"
"4734","p","10","gls_boot",0.656,"weak trend","medium AR"
"4735","p","10","gls_boot",0.476,"weak trend","medium AR"
"4736","p","10","gls_boot",0.438,"weak trend","medium AR"
"4737","p","10","gls_boot",0.1,"weak trend","medium AR"
"4738","p","10","gls_boot",0.768,"weak trend","medium AR"
"4739","p","10","gls_boot",0.078,"weak trend","medium AR"
"4740","p","10","gls_boot",0.07,"weak trend","medium AR"
"4741","p","10","gls_boot",0.89,"weak trend","medium AR"
"4742","p","10","gls_boot",0.054,"weak trend","medium AR"
"4743","p","10","gls_boot",0.904,"weak trend","medium AR"
"4744","p","10","gls_boot",0.952,"weak trend","medium AR"
"4745","p","10","gls_boot",0.336,"weak trend","medium AR"
"4746","p","10","gls_boot",0.642,"weak trend","medium AR"
"4747","p","10","gls_boot",0.224,"weak trend","medium AR"
"4748","p","10","gls_boot",0.004,"weak trend","medium AR"
"4749","p","10","gls_boot",0.33,"weak trend","medium AR"
"4750","p","10","gls_boot",0.12,"weak trend","medium AR"
"4751","p","10","gls_boot",0.13,"weak trend","medium AR"
"4752","p","10","gls_boot",0.626,"weak trend","medium AR"
"4753","p","10","gls_boot",0.142,"weak trend","medium AR"
"4754","p","10","gls_boot",0.91,"weak trend","medium AR"
"4755","p","10","gls_boot",0.32,"weak trend","medium AR"
"4756","p","10","gls_boot",0.53,"weak trend","medium AR"
"4757","p","10","gls_boot",0.044,"weak trend","medium AR"
"4758","p","10","gls_boot",0.616,"weak trend","medium AR"
"4759","p","10","gls_boot",0.112,"weak trend","medium AR"
"4760","p","10","gls_boot",0.968,"weak trend","medium AR"
"4761","p","10","gls_boot",0.04,"weak trend","medium AR"
"4762","p","10","gls_boot",0.884,"weak trend","medium AR"
"4763","p","10","gls_boot",0.014,"weak trend","medium AR"
"4764","p","10","gls_boot",0.056,"weak trend","medium AR"
"4765","p","10","gls_boot",0.064,"weak trend","medium AR"
"4766","p","10","gls_boot",0.13,"weak trend","medium AR"
"4767","p","10","gls_boot",0.81,"weak trend","medium AR"
"4768","p","10","gls_boot",0.358,"weak trend","medium AR"
"4769","p","10","gls_boot",0.066,"weak trend","medium AR"
"4770","p","10","gls_boot",0.374,"weak trend","medium AR"
"4771","p","10","gls_boot",0.228,"weak trend","medium AR"
"4772","p","10","gls_boot",0.82,"weak trend","medium AR"
"4773","p","10","gls_boot",0.548,"weak trend","medium AR"
"4774","p","10","gls_boot",0.622,"weak trend","medium AR"
"4775","p","10","gls_boot",0.094,"weak trend","medium AR"
"4776","p","10","gls_boot",0.014,"weak trend","medium AR"
"4777","p","10","gls_boot",0.654,"weak trend","medium AR"
"4778","p","10","gls_boot",0.286,"weak trend","medium AR"
"4779","p","10","gls_boot",0.69,"weak trend","medium AR"
"4780","p","10","gls_boot",0.022,"weak trend","medium AR"
"4781","p","10","gls_boot",0.07,"weak trend","medium AR"
"4782","p","10","gls_boot",0.392,"weak trend","medium AR"
"4783","p","10","gls_boot",0.998,"weak trend","medium AR"
"4784","p","10","gls_boot",0.796,"weak trend","medium AR"
"4785","p","10","gls_boot",0.848,"weak trend","medium AR"
"4786","p","10","gls_boot",0.01,"weak trend","medium AR"
"4787","p","10","gls_boot",0.056,"weak trend","medium AR"
"4788","p","10","gls_boot",0.186,"weak trend","medium AR"
"4789","p","10","gls_boot",0.23,"weak trend","medium AR"
"4790","p","10","gls_boot",0.708,"weak trend","medium AR"
"4791","p","10","gls_boot",0.534,"weak trend","medium AR"
"4792","p","10","gls_boot",0.562,"weak trend","medium AR"
"4793","p","10","gls_boot",0.552,"weak trend","medium AR"
"4794","p","10","gls_boot",0.93,"weak trend","medium AR"
"4795","p","10","gls_boot",0.41,"weak trend","medium AR"
"4796","p","10","gls_boot",0.73,"weak trend","medium AR"
"4797","p","10","gls_boot",0.782,"weak trend","medium AR"
"4798","p","10","gls_boot",0.844,"weak trend","medium AR"
"4799","p","10","gls_boot",0.578,"weak trend","medium AR"
"4800","p","10","gls_boot",0.212,"weak trend","medium AR"
"4801","p","30","pw",0.464434444904327,"weak trend","strong AR"
"4802","p","30","pw",0.0155294826254249,"weak trend","strong AR"
"4803","p","30","pw",0.441845536231995,"weak trend","strong AR"
"4804","p","30","pw",0.110838584601879,"weak trend","strong AR"
"4805","p","30","pw",0.487651824951172,"weak trend","strong AR"
"4806","p","30","pw",0.398606419563293,"weak trend","strong AR"
"4807","p","30","pw",0.237301766872406,"weak trend","strong AR"
"4808","p","30","pw",0.955123364925385,"weak trend","strong AR"
"4809","p","30","pw",0.0810719951987267,"weak trend","strong AR"
"4810","p","30","pw",0.721538662910461,"weak trend","strong AR"
"4811","p","30","pw",0.464434444904327,"weak trend","strong AR"
"4812","p","30","pw",0.0533496141433716,"weak trend","strong AR"
"4813","p","30","pw",0.0878250598907471,"weak trend","strong AR"
"4814","p","30","pw",0.0373291969299316,"weak trend","strong AR"
"4815","p","30","pw",0.338738322257996,"weak trend","strong AR"
"4816","p","30","pw",0.487651824951172,"weak trend","strong AR"
"4817","p","30","pw",0.0533495955169201,"weak trend","strong AR"
"4818","p","30","pw",0.119489692151546,"weak trend","strong AR"
"4819","p","30","pw",0.138370409607887,"weak trend","strong AR"
"4820","p","30","pw",0.487651884555817,"weak trend","strong AR"
"4821","p","30","pw",0.320136547088623,"weak trend","strong AR"
"4822","p","30","pw",0.0878250598907471,"weak trend","strong AR"
"4823","p","30","pw",0.0256011392921209,"weak trend","strong AR"
"4824","p","30","pw",0.985034108161926,"weak trend","strong AR"
"4825","p","30","pw",5.50732183910441e-05,"weak trend","strong AR"
"4826","p","30","pw",0.0688302516937256,"weak trend","strong AR"
"4827","p","30","pw",0.955123424530029,"weak trend","strong AR"
"4828","p","30","pw",0.208829641342163,"weak trend","strong AR"
"4829","p","30","pw",0.00196759705431759,"weak trend","strong AR"
"4830","p","30","pw",0.170893475413322,"weak trend","strong AR"
"4831","p","30","pw",0.0950247868895531,"weak trend","strong AR"
"4832","p","30","pw",5.50732183910441e-05,"weak trend","strong AR"
"4833","p","30","pw",0.302215814590454,"weak trend","strong AR"
"4834","p","30","pw",0.0408914834260941,"weak trend","strong AR"
"4835","p","30","pw",0.138370394706726,"weak trend","strong AR"
"4836","p","30","pw",0.110838532447815,"weak trend","strong AR"
"4837","p","30","pw",0.612528324127197,"weak trend","strong AR"
"4838","p","30","pw",0.778425931930542,"weak trend","strong AR"
"4839","p","30","pw",0.252523422241211,"weak trend","strong AR"
"4840","p","30","pw",0.0408915281295776,"weak trend","strong AR"
"4841","p","30","pw",0.612528324127197,"weak trend","strong AR"
"4842","p","30","pw",0.0091240406036377,"weak trend","strong AR"
"4843","p","30","pw",0.586452603340149,"weak trend","strong AR"
"4844","p","30","pw",0.586452603340149,"weak trend","strong AR"
"4845","p","30","pw",0.69364058971405,"weak trend","strong AR"
"4846","p","30","pw",0.302215814590454,"weak trend","strong AR"
"4847","p","30","pw",0.0309919118881226,"weak trend","strong AR"
"4848","p","30","pw",0.666151762008667,"weak trend","strong AR"
"4849","p","30","pw",1,"weak trend","strong AR"
"4850","p","30","pw",0.138370394706726,"weak trend","strong AR"
"4851","p","30","pw",0.778425931930542,"weak trend","strong AR"
"4852","p","30","pw",0.985034108161926,"weak trend","strong AR"
"4853","p","30","pw",0.102689743041992,"weak trend","strong AR"
"4854","p","30","pw",0.749812126159668,"weak trend","strong AR"
"4855","p","30","pw",0.00730955600738525,"weak trend","strong AR"
"4856","p","30","pw",0.222740232944489,"weak trend","strong AR"
"4857","p","30","pw",0.0126019716262817,"weak trend","strong AR"
"4858","p","30","pw",0.464434444904327,"weak trend","strong AR"
"4859","p","30","pw",0.441845536231995,"weak trend","strong AR"
"4860","p","30","pw",0.0340346097946167,"weak trend","strong AR"
"4861","p","30","pw",0.92527574300766,"weak trend","strong AR"
"4862","p","30","pw",0.000294208526611328,"weak trend","strong AR"
"4863","p","30","pw",0.441845536231995,"weak trend","strong AR"
"4864","p","30","pw",0.586452603340149,"weak trend","strong AR"
"4865","p","30","pw",0.666151762008667,"weak trend","strong AR"
"4866","p","30","pw",0.182918548583984,"weak trend","strong AR"
"4867","p","30","pw",0.0101741552352905,"weak trend","strong AR"
"4868","p","30","pw",0.487651884555817,"weak trend","strong AR"
"4869","p","30","pw",3.57627868652344e-06,"weak trend","strong AR"
"4870","p","30","pw",0.69364058971405,"weak trend","strong AR"
"4871","p","30","pw",0.0281856060028076,"weak trend","strong AR"
"4872","p","30","pw",0.119489669799805,"weak trend","strong AR"
"4873","p","30","pw",0.195559650659561,"weak trend","strong AR"
"4874","p","30","pw",0.182918548583984,"weak trend","strong AR"
"4875","p","30","pw",0.419898986816406,"weak trend","strong AR"
"4876","p","30","pw",0.778425931930542,"weak trend","strong AR"
"4877","p","30","pw",0.0688303112983704,"weak trend","strong AR"
"4878","p","30","pw",0.000189304351806641,"weak trend","strong AR"
"4879","p","30","pw",0.000685762031935155,"weak trend","strong AR"
"4880","p","30","pw",0.208829581737518,"weak trend","strong AR"
"4881","p","30","pw",0.0810719728469849,"weak trend","strong AR"
"4882","p","30","pw",0.749812126159668,"weak trend","strong AR"
"4883","p","30","pw",0.0747466087341309,"weak trend","strong AR"
"4884","p","30","pw",0.0155295133590698,"weak trend","strong AR"
"4885","p","30","pw",0.00173270702362061,"weak trend","strong AR"
"4886","p","30","pw",0.586452603340149,"weak trend","strong AR"
"4887","p","30","pw",0.195559620857239,"weak trend","strong AR"
"4888","p","30","pw",0.807343304157257,"weak trend","strong AR"
"4889","p","30","pw",0.0139983892440796,"weak trend","strong AR"
"4890","p","30","pw",0.560903549194336,"weak trend","strong AR"
"4891","p","30","pw",0.441845536231995,"weak trend","strong AR"
"4892","p","30","pw",0.955123424530029,"weak trend","strong AR"
"4893","p","30","pw",0.807343304157257,"weak trend","strong AR"
"4894","p","30","pw",0.836526393890381,"weak trend","strong AR"
"4895","p","30","pw",0.721538662910461,"weak trend","strong AR"
"4896","p","30","pw",0.419898927211761,"weak trend","strong AR"
"4897","p","30","pw",0.0126020219177008,"weak trend","strong AR"
"4898","p","30","pw",0.0447376854717731,"weak trend","strong AR"
"4899","p","30","pw",0.320136606693268,"weak trend","strong AR"
"4900","p","30","pw",0.252523362636566,"weak trend","strong AR"
"4901","p","20","pw",0.726446986198425,"weak trend","strong AR"
"4902","p","20","pw",0.401102542877197,"weak trend","strong AR"
"4903","p","20","pw",0.014325737953186,"weak trend","strong AR"
"4904","p","20","pw",0.401102542877197,"weak trend","strong AR"
"4905","p","20","pw",0.161686182022095,"weak trend","strong AR"
"4906","p","20","pw",0.575636863708496,"weak trend","strong AR"
"4907","p","20","pw",1,"weak trend","strong AR"
"4908","p","20","pw",0.000783324241638184,"weak trend","strong AR"
"4909","p","20","pw",1,"weak trend","strong AR"
"4910","p","20","pw",0.624276876449585,"weak trend","strong AR"
"4911","p","20","pw",0.888705611228943,"weak trend","strong AR"
"4912","p","20","pw",0.0930920839309692,"weak trend","strong AR"
"4913","p","20","pw",7.51018524169922e-06,"weak trend","strong AR"
"4914","p","20","pw",0.0802428722381592,"weak trend","strong AR"
"4915","p","20","pw",0.401102542877197,"weak trend","strong AR"
"4916","p","20","pw",0.888705611228943,"weak trend","strong AR"
"4917","p","20","pw",0.779566049575806,"weak trend","strong AR"
"4918","p","20","pw",0.0358050726354122,"weak trend","strong AR"
"4919","p","20","pw",0.528864502906799,"weak trend","strong AR"
"4920","p","20","pw",0.674611926078796,"weak trend","strong AR"
"4921","p","20","pw",0.674611926078796,"weak trend","strong AR"
"4922","p","20","pw",0.833735227584839,"weak trend","strong AR"
"4923","p","20","pw",0.484107494354248,"weak trend","strong AR"
"4924","p","20","pw",0.042441725730896,"weak trend","strong AR"
"4925","p","20","pw",0.00512856245040894,"weak trend","strong AR"
"4926","p","20","pw",0.042441725730896,"weak trend","strong AR"
"4927","p","20","pw",0.726446986198425,"weak trend","strong AR"
"4928","p","20","pw",0.0251508951187134,"weak trend","strong AR"
"4929","p","20","pw",0.0424416773021221,"weak trend","strong AR"
"4930","p","20","pw",0.484107494354248,"weak trend","strong AR"
"4931","p","20","pw",0.000467782985651866,"weak trend","strong AR"
"4932","p","20","pw",0.0424416773021221,"weak trend","strong AR"
"4933","p","20","pw",0.00100672245025635,"weak trend","strong AR"
"4934","p","20","pw",0.0358050726354122,"weak trend","strong AR"
"4935","p","20","pw",0.262910604476929,"weak trend","strong AR"
"4936","p","20","pw",0.726446986198425,"weak trend","strong AR"
"4937","p","20","pw",0.00635504722595215,"weak trend","strong AR"
"4938","p","20","pw",0.674611926078796,"weak trend","strong AR"
"4939","p","20","pw",0.0173587799072266,"weak trend","strong AR"
"4940","p","20","pw",0.00783956050872803,"weak trend","strong AR"
"4941","p","20","pw",0.0802428796887398,"weak trend","strong AR"
"4942","p","20","pw",0.441488146781921,"weak trend","strong AR"
"4943","p","20","pw",0.20785665512085,"weak trend","strong AR"
"4944","p","20","pw",0.528864502906799,"weak trend","strong AR"
"4945","p","20","pw",0.833735227584839,"weak trend","strong AR"
"4946","p","20","pw",0.161686211824417,"weak trend","strong AR"
"4947","p","20","pw",8.91685485839844e-05,"weak trend","strong AR"
"4948","p","20","pw",0.123715162277222,"weak trend","strong AR"
"4949","p","20","pw",0.0802428722381592,"weak trend","strong AR"
"4950","p","20","pw",0.0802428796887398,"weak trend","strong AR"
"4951","p","20","pw",0.833735227584839,"weak trend","strong AR"
"4952","p","20","pw",0.575636863708496,"weak trend","strong AR"
"4953","p","20","pw",0.833735227584839,"weak trend","strong AR"
"4954","p","20","pw",0.401102542877197,"weak trend","strong AR"
"4955","p","20","pw",0.0117701292037964,"weak trend","strong AR"
"4956","p","20","pw",0.0500902980566025,"weak trend","strong AR"
"4957","p","20","pw",0.000358939170837402,"weak trend","strong AR"
"4958","p","20","pw",0.0930920839309692,"weak trend","strong AR"
"4959","p","20","pw",0.00512856245040894,"weak trend","strong AR"
"4960","p","20","pw",0.528864502906799,"weak trend","strong AR"
"4961","p","20","pw",0.0802428796887398,"weak trend","strong AR"
"4962","p","20","pw",0.0588622093200684,"weak trend","strong AR"
"4963","p","20","pw",6.65330153424293e-05,"weak trend","strong AR"
"4964","p","20","pw",0.161686182022095,"weak trend","strong AR"
"4965","p","20","pw",0.674611926078796,"weak trend","strong AR"
"4966","p","20","pw",0.441488146781921,"weak trend","strong AR"
"4967","p","20","pw",0.042441725730896,"weak trend","strong AR"
"4968","p","20","pw",0.401102542877197,"weak trend","strong AR"
"4969","p","20","pw",0.00635504722595215,"weak trend","strong AR"
"4970","p","20","pw",0.0173587910830975,"weak trend","strong AR"
"4971","p","20","pw",0.575636863708496,"weak trend","strong AR"
"4972","p","20","pw",0.161686211824417,"weak trend","strong AR"
"4973","p","20","pw",0.262910544872284,"weak trend","strong AR"
"4974","p","20","pw",0.293917179107666,"weak trend","strong AR"
"4975","p","20","pw",0.779566049575806,"weak trend","strong AR"
"4976","p","20","pw",0.726446986198425,"weak trend","strong AR"
"4977","p","20","pw",0.528864502906799,"weak trend","strong AR"
"4978","p","20","pw",0.293917179107666,"weak trend","strong AR"
"4979","p","20","pw",0.0209409352391958,"weak trend","strong AR"
"4980","p","20","pw",0.183698996901512,"weak trend","strong AR"
"4981","p","20","pw",0.528864502906799,"weak trend","strong AR"
"4982","p","20","pw",0.888705611228943,"weak trend","strong AR"
"4983","p","20","pw",0.0016399621963501,"weak trend","strong AR"
"4984","p","20","pw",0.726446986198425,"weak trend","strong AR"
"4985","p","20","pw",0.000606775283813477,"weak trend","strong AR"
"4986","p","20","pw",0.262910544872284,"weak trend","strong AR"
"4987","p","20","pw",0.726446986198425,"weak trend","strong AR"
"4988","p","20","pw",0.726446986198425,"weak trend","strong AR"
"4989","p","20","pw",0.00100672245025635,"weak trend","strong AR"
"4990","p","20","pw",0.833735227584839,"weak trend","strong AR"
"4991","p","20","pw",0.575636863708496,"weak trend","strong AR"
"4992","p","20","pw",0.779566049575806,"weak trend","strong AR"
"4993","p","20","pw",0.833735227584839,"weak trend","strong AR"
"4994","p","20","pw",0.293917179107666,"weak trend","strong AR"
"4995","p","20","pw",0.0143257398158312,"weak trend","strong AR"
"4996","p","20","pw",0.401102542877197,"weak trend","strong AR"
"4997","p","20","pw",0.0251509342342615,"weak trend","strong AR"
"4998","p","20","pw",0.00262317131273448,"weak trend","strong AR"
"4999","p","20","pw",0.000208514844416641,"weak trend","strong AR"
"5000","p","20","pw",0.0802428796887398,"weak trend","strong AR"
"5001","p","10","pw",0.75445419549942,"weak trend","strong AR"
"5002","p","10","pw",0.01648866571486,"weak trend","strong AR"
"5003","p","10","pw",0.251452207565308,"weak trend","strong AR"
"5004","p","10","pw",0.0164886713027954,"weak trend","strong AR"
"5005","p","10","pw",0.916965246200562,"weak trend","strong AR"
"5006","p","10","pw",0.0285676792263985,"weak trend","strong AR"
"5007","p","10","pw",0.00487852096557617,"weak trend","strong AR"
"5008","p","10","pw",0.047603964805603,"weak trend","strong AR"
"5009","p","10","pw",0.0763328075408936,"weak trend","strong AR"
"5010","p","10","pw",0.117850907146931,"weak trend","strong AR"
"5011","p","10","pw",0.348082602024078,"weak trend","strong AR"
"5012","p","10","pw",1,"weak trend","strong AR"
"5013","p","10","pw",0.00249898433685303,"weak trend","strong AR"
"5014","p","10","pw",0.916965246200562,"weak trend","strong AR"
